<<<<<<< HEAD
1.981500147288240328e+02 -1.717320409846941232e+01 1.512152049753375138e+01
1.611446691247863612e+02 -8.008187621092099917e-02 3.996594233195793322e+00
1.164184847561575396e+02 2.616478531737146795e+01 5.340154370428514596e+01
1.680306111359377610e+02 1.258056582765970788e+01 3.477157589045975072e+01
1.707524191282709296e+02 -2.431947625670124680e+01 -5.753348077573995312e+01
1.112209899913065669e+02 6.440191001458812536e+01 4.323735171123720988e+01
1.738430793678825523e+02 -1.794979457344125962e+01 -5.584164841224662723e+01
7.895655260411632526e+01 2.840401349253227181e+01 5.658540247287061220e+01
1.812553240173927520e+02 1.226400571943453421e+00 -3.403163297217347605e+01
7.674824727417382064e+01 2.738056872580028767e+01 6.120766742464263643e+01
7.706008911405758965e+01 2.929828312236760723e+01 5.976420062481825823e+01
7.904661358952461114e+01 3.392557972867528093e+01 5.917318328925222204e+01
7.857181639153677111e+01 2.962974799255407632e+01 5.980316503851047116e+01
9.224954071633376884e+01 1.515822216750044049e+01 4.894002712348360262e+01
7.610017922511153188e+01 3.307709991324304610e+01 6.065968115958401086e+01
1.360301631019641491e+02 1.711880548606096752e+01 5.562013716617374826e+01
7.715241727316272602e+01 3.378622028756089435e+01 6.226065038928174999e+01
7.796887643514781985e+01 3.685434612081975558e+01 5.954169779083690628e+01
1.657621499862238750e+02 2.226551682652546660e+01 5.208362161601279183e+01
1.174096215518369917e+02 6.588361224953003159e+01 2.429599671772189851e+01
1.512592193473966802e+02 6.526146467737449086e+01 1.210604940302922472e+01
1.433502840543816319e+02 1.074514585195071170e+01 3.187286068920728610e+01
1.378431805271134181e+02 3.135484314021964991e+01 5.948854065838209237e+01
1.819994063898785441e+02 -2.447092180490677293e+01 -3.060252441744518137e+01
1.206866015182128535e+02 9.972770922689583983e+01 -9.670877175896794853e+00
1.777606395778953186e+02 3.023416949113550345e+01 3.577562442342765081e+01
1.669615888739403431e+02 -2.390708637932333502e+01 -5.500811800206138003e+01
1.645271937779689324e+02 2.995775531207593545e+01 2.497935093728839817e+00
1.422393937378044768e+02 7.896303083696818703e+01 1.608711042227593424e+00
1.759734110500946542e+02 1.945540495185959173e+01 9.249785986587699682e+00
1.000589041948564528e+02 4.628825131387337422e+01 1.632203988260810945e+01
1.716351868200573563e+02 -1.340322754890148182e+00 1.527603804426923517e+01
1.668019394516869340e+02 -6.549203371809781515e+01 -1.194637561624766064e+01
1.528396775093169424e+02 -5.773406605676103531e-01 2.861831840227240065e+01
1.744035622591570416e+02 4.000928481375444434e+00 4.554467395919925110e+00
1.393336013710551242e+02 1.167173562534703990e+01 2.078043672812044562e+01
1.404712875674616157e+02 9.422338274145143089e+01 6.986907401115090011e-01
1.633669372646508577e+02 4.530531078618363949e+01 8.025841766912041209e+00
1.069672317715008347e+02 5.162465940989263657e+01 2.623955965304104154e+01
1.386521382497436150e+02 3.773636102047871077e+01 6.014909217435636890e+01
1.168159570338497133e+02 7.987392074744204251e+01 2.770196766804696153e+01
1.556230447511923103e+02 8.214625525606662393e+01 -1.395107144313089798e+01
1.796671658885891247e+02 -1.698477208840160912e+01 -6.506547034650577643e+01
1.472438367556058836e+02 2.507674589997876780e+01 5.935221758215968180e+01
1.468997746106300895e+02 2.748834517299449232e+01 6.006258209011714655e+01
1.416808075463275429e+02 1.587406271321956019e+01 4.468564692822863549e+01
1.648288987517338455e+02 5.074708764684009310e+01 6.742691441409188968e+00
9.012968073113952983e+01 2.636031261725269204e+01 5.891068755171725968e+01
1.287015833925517541e+02 9.417713002143136336e+00 4.930017881333839824e+01
1.660271439307103947e+02 6.374414751135168444e+01 2.392534595279813203e+01
8.125121152722510942e+01 2.245271241305575316e+01 5.351306121746417688e+01
1.211832559841925132e+02 8.775648650803033490e+01 2.868977507851961661e+01
1.398061932585597162e+02 1.424677365877770541e+01 4.678937437597228666e+01
1.783423963712849627e+02 3.382896906705435924e+01 2.691384095203095228e+01
1.155998220593172334e+02 4.131028163649929041e+01 1.947160599687731519e+01
1.582116802638288107e+02 -3.471787449121143965e+01 6.007565829596670071e+00
1.019027746533728873e+02 6.489620325432291281e+01 5.048012350179006091e+01
1.231877852562399056e+02 9.917845498787610836e+01 -1.501229619067997234e+01
1.162889423334397492e+02 7.564230147807082005e+01 2.751624061411089883e+01
1.406079091448418978e+02 8.805695597573790678e+01 2.235071303116313857e-01
1.696221515144110299e+02 -6.379565712114261089e+01 -1.286717823993994436e+01
1.741775319471097987e+02 -6.889777994601580247e+00 7.920558491926579237e+00
1.197208099350680186e+02 9.916796983503397200e+01 -8.540389640129408377e+00
1.379343984779507934e+02 3.003542764923897579e+01 6.976898766740664115e+00
2.010226467622881614e+02 -1.994485027697238166e+01 1.118742186362141666e+01
1.578477179130588297e+02 1.860347667538479755e+01 5.135771276937474283e+01
1.364171069995096559e+02 1.497018602763132833e+01 5.387511205768242917e+01
1.364165995695904599e+02 5.043900891235558248e+01 1.489030704926121018e+01
1.209848469187757587e+02 1.010372375512665712e+02 -8.656307557771985017e+00
1.282103689269652023e+02 1.020380218940489812e+02 -1.106615571890833927e+01
1.910198119051358390e+02 -2.742144699918034689e+01 -3.449564085464334795e+01
1.737029544935649881e+02 1.993151522284590271e+01 2.806359635958430943e+01
1.045091135648806926e+02 6.140874902983556183e+01 4.282943947474860380e+01
1.108805559713672153e+02 4.193254611438300117e+01 1.945758531700006699e+01
1.192319325324933175e+02 7.247312761744650800e+01 2.753746100051321832e+01
1.500882274330776625e+02 2.471974830363047104e+01 5.948295879495982774e+01
7.905817665226038571e+01 3.381269678347158703e+01 6.218776385672418883e+01
1.439638426559145046e+02 6.775598406546157548e+01 2.736586096696552417e+01
1.322544906265869997e+02 9.924065706775122919e+01 -1.426949027289819583e+01
1.984043176899702985e+02 -1.933085530303142363e+01 1.434178221897143146e+01
1.223756341329033148e+02 1.009765095635681575e+02 -1.101936904983454113e+01
8.263584200510422306e+01 2.373448948397913583e+01 5.396364996063975639e+01
1.205033611947616805e+02 5.705192858072856410e+01 1.488687506190253984e+01
1.474923708540720781e+02 -3.331085972362549796e+01 -4.050782762742518806e+00
1.398211364952208271e+02 6.048491622205786911e+01 1.373848369635517486e+01
1.039242846847381117e+02 6.565498081125188889e+01 5.161454660333403410e+01
1.724901335109047693e+02 8.093623899532470745e+00 -3.417799048930753969e+01
1.795878806937485592e+02 1.589385673529573140e+01 -8.430905621656100024e+00
1.882188574786967763e+02 -2.570328548737809626e+01 -5.477614203542117366e+01
1.655891392505396311e+02 -2.618375678141246610e+00 -2.245528070370114904e+01
1.827021759720690000e+02 -4.886187090582507331e+00 1.229438857536645457e+01
1.088225518800059746e+02 4.847459496612785301e+01 2.526786503311722498e+01
1.321308114403039156e+02 9.750172957355336223e+01 4.042567953341205111e-01
1.221014376769675209e+02 1.018910871237460753e+02 -9.310301072408851297e+00
1.256380152508988743e+02 7.371996694413516593e+01 2.474142303795483855e+01
1.044440389801638247e+02 4.741917547108553066e+01 2.122294677616124403e+01
1.046263408902776462e+02 4.402654663087641040e+01 1.244413874771461437e+01
1.054985117905043523e+02 4.541981040551539195e+01 1.074105707026284406e+01
1.586314956288446467e+02 6.211952420370040784e+01 5.441444291223501040e+01
1.083560884456023956e+02 5.270055005297082573e+01 7.753573928026135320e+00
1.795295246068843653e+02 4.812380804609714957e+00 -1.902168944940873274e+01
1.022212710133580487e+02 4.751401188729626313e+01 1.920009426303803579e+01
1.878400977144981425e+02 -2.414617710931194239e+01 -5.335619864520697320e+01
1.052440737704640696e+02 5.413442409388302679e+01 1.414915350172701025e+01
1.618642221413304867e+02 1.273064415456350851e+01 3.780684495905251197e+01
1.075720944176071754e+02 5.976144240744406488e+01 4.159567395539274060e+01
1.264479618937859300e+02 9.923331851158579298e+01 -1.679969728200286028e+01
1.259583940181385486e+02 9.738985591956479482e+01 -1.517416424078590254e+01
1.357924836320186444e+02 -7.105063033116098836e+01 -6.587443892166804815e+00
1.262535980249647167e+02 9.982738782426972080e+01 -1.502973630516567027e+01
8.159032697112010624e+01 3.129408374217070588e+01 5.871639405261507250e+01
1.120844374327660660e+02 5.395902271314158583e+01 4.447028309329950702e+01
1.250763839416355836e+02 9.927847486970634350e+01 -1.206360148023957279e+01
7.938848336409516548e+01 2.898907566252927381e+01 6.372124966884365449e+01
1.830380208652743761e+02 -1.877003379810559025e+01 -6.114556429673540094e+01
1.242090737785583912e+02 9.849427615121598478e+01 -1.050382013209709164e+01
8.049645058390018448e+01 3.280114808604967180e+01 6.101260838118110996e+01
1.188043430529701823e+02 8.596946682168407960e+01 2.744996156202352466e+01
1.278352011336691163e+02 1.030618767601323071e+02 -2.419568959795146412e+00
1.228950262537533007e+02 1.012508358179475039e+02 -8.414173562778874071e+00
1.241550763768332359e+02 1.021236347519966046e+02 -9.053067163785367910e+00
1.174097535099172660e+02 6.508885088847718237e+01 2.730191837682838241e+01
1.641452803420496025e+02 -7.311726735694777934e-01 -1.909712195968942083e+01
1.588721898681500875e+02 -6.402327679724785980e+01 -3.131695737818780856e+00
1.596640334225512561e+02 2.991578031649861558e+01 3.233350235911286674e+00
1.461135528631203044e+02 6.448124193876775223e+01 5.355018955222932675e+01
1.073582076980769102e+02 6.465748510571036434e+01 4.368218226997965559e+01
1.571663911034807199e+02 8.264086932533568586e+01 -1.481405846763267498e+01
1.048604721621836120e+02 5.306926833680509503e+01 1.732439482503507833e+01
1.269429964686489996e+02 9.575517927482884772e+01 -1.622411078612895352e+01
1.675616197564530978e+02 1.521514668292255124e+01 3.534698267543132744e+01
1.394892884842079184e+02 5.175775390090312555e+01 1.015569849669377689e+01
1.576355017133566889e+02 -5.698119251242798811e+01 2.966501063125685178e+00
1.283665949757261728e+02 2.669482412906067026e+01 5.666373219592583155e+01
1.458251616340185990e+02 9.196688988776162432e+01 -2.124324354825742667e+00
1.208774681743209669e+02 1.013350793586604084e+02 -1.071392728084973101e+00
1.567011904179377098e+02 -6.025811437799376336e+01 -1.718902458405477063e+01
1.470162814732793493e+02 -7.372363754003465885e+01 -2.411240391644929204e+00
1.581236785859072143e+02 -5.567228055086026473e+01 4.239280494090809981e+00
1.779441336447272306e+02 4.129813292205140840e+01 3.468650926755395858e+01
1.725645788155556772e+02 -2.986279389540213103e+01 -4.649550564026674948e+01
1.013688328835834795e+02 6.174328749986359810e+01 5.514241827330556589e+01
1.207777145848795044e+02 1.021053726236899166e+02 -5.260918207847122829e-01
1.800317118287145490e+02 -1.885727318415649378e+01 -5.554178555288435604e+01
1.803056093734037972e+02 -1.853353411436156861e+01 -5.367166843894860051e+01
1.664936910564114214e+02 -7.107700737858587914e+00 1.629996373391437459e+01
1.201520256989393545e+02 7.004671158236402562e+01 3.131746897190483025e+01
1.536936657560798096e+02 8.298288351640937321e+01 -1.646397825500370260e+01
1.788310191404566183e+02 -1.911601521528767833e+01 -5.126920663530827937e+01
1.263478039202645249e+02 1.017585804136877243e+02 -1.170731856844072105e+01
1.285405393572878836e+02 2.084058265262365239e+01 5.768241919525544859e+01
1.198412065206799326e+02 6.698525009207291703e+01 2.630969746667827636e+01
1.830289703338273171e+02 -3.010508497487048984e+01 -4.993976361978252498e+01
1.775241087048982251e+02 -1.885619935380464085e+01 -6.103943812186073359e+01
1.851620377398314190e+02 -2.828359361044562537e+00 -3.693385377850938767e+01
1.304603956067192883e+02 1.854162358356589735e+01 1.868263678157565266e+01
1.301063395164379983e+02 1.623642605370882208e+01 2.806707791766472582e+01
1.503579051395803106e+02 -6.067582487950807746e+01 -4.029399102076373751e+00
1.228600405901315469e+02 3.352987904916882655e+01 4.768667365202792041e+01
1.290234952821078309e+02 1.002410700249445625e+02 2.644870528649668984e+00
1.890755686188454376e+02 -2.521296039641451614e+01 -3.268703226503841108e+01
1.301110846170866182e+02 9.991309564745924376e+01 2.851321194928503999e+00
1.503207746470524739e+02 -6.066062205364389825e+01 -3.663600605580962899e+00
1.553179445074858620e+02 1.354696956940464503e+01 -1.631019878049579575e+01
1.845719901137238139e+02 -7.951589446526310390e-01 -3.471313770611578065e+01
9.060069240665355039e+01 1.109197199842203574e+01 4.925150149526540133e+01
1.445517060097613751e+02 5.711922097848569280e+01 9.476040009655655183e+00
1.179378349034241751e+02 8.579958712900912587e+01 2.919143931173157114e+01
1.982472779390241726e+02 -1.938272260353470600e+01 1.039746573878633384e+01
1.312004693430805844e+02 1.092100730696447641e+01 4.534617246846654126e+01
1.502846276779417281e+02 -5.823643766128606813e+01 -2.010545088456093588e+00
1.781563919613854239e+02 -2.102982564252376108e+01 -5.915604294415884112e+01
1.654195789511711041e+02 -1.139940205743638657e+01 1.459147410212591467e+01
1.091043079189766445e+02 4.811762032691347457e+01 8.170469707770671164e+00
1.648938960782276979e+02 6.362572164341048619e+01 2.125306825594670102e+00
1.349227898008259388e+02 -6.948450845265183773e+01 -7.787687362788918932e+00
1.595529647364505479e+02 8.329313766174298905e+01 -9.132814532510575845e+00
8.569194725657951039e+01 1.470364155234953429e+01 5.090515288158158569e+01
1.077278977929611301e+02 6.307099651731363110e+01 4.120756689841338982e+01
1.741722390007071510e+02 -2.756708178762076855e+01 -4.655843386872582101e+01
1.647991179736706329e+02 6.351183461363046945e+01 2.499684258746719934e+01
1.162804817313559482e+02 7.186637212539270081e+01 2.774433269147890257e+01
8.595244701184500968e+01 2.127387727490580360e+01 5.277855557426219235e+01
1.592319681686554986e+02 -3.651653368465636618e+01 6.682869359082573624e+00
1.504144791631718192e+02 6.932551331513334958e+01 3.873043233810584240e+01
1.352417373966819980e+02 5.731823022411587942e+01 2.071462518365072825e+01
1.314606615365673292e+02 1.007475107960891023e+02 -1.582172132244823004e+00
1.291202333966001561e+02 9.903784196668969741e+01 -1.462544832957886598e+01
1.756587504967243092e+02 3.727278886354041987e+01 4.569585199121088692e+01
1.141453635178401669e+02 3.914146080165077279e+01 1.810517934926694039e+01
1.289624835344238249e+02 1.000223351168306181e+02 -1.293346873661801055e+01
8.169826213602934217e+01 2.665312887304983036e+01 6.456288042039810193e+01
1.273526493520787852e+02 9.805069191663022821e+01 -1.183066015372302182e+01
9.305114050129799352e+01 1.138624617452303944e+01 4.787780168857054974e+01
1.272315310276223812e+02 9.747409804508886566e+01 -9.692383049160678610e+00
8.752666418562307626e+01 2.413125659112757759e+01 5.448303052803650104e+01
1.771696655653472874e+02 3.437269609461108644e+01 3.317126589186544550e+01
1.834124028531989552e+02 4.310270622001319829e-01 -3.307414567446049602e+01
1.260464475335106584e+02 9.937080469913794900e+01 -8.230570165693018581e+00
1.409142682528540149e+02 1.258043350825147222e+01 3.814888373688427237e+01
1.563460227073982765e+02 8.012633229878031216e+01 -1.563971764379116536e+01
8.077961908178511408e+01 2.888040949244847155e+01 6.426056189262787655e+01
1.273198465032212710e+02 1.015737395521731230e+02 -8.630308866132729406e+00
1.262374232118643107e+02 1.019980994679105066e+02 -8.706652824893795994e+00
1.238292378750158633e+02 1.014944755085815302e+02 -1.482386337094643736e+00
1.265682017455518036e+02 1.031835885999460913e+02 -3.102250782202686352e+00
1.231763115900053975e+02 1.031350771918787217e+02 -1.188513676327707103e+00
1.755393350238942958e+02 5.345130036280895069e+01 3.190943172409014039e+01
1.589456747923928788e+02 -3.827581764290074062e+01 9.027897959076323531e+00
1.667396303507068467e+02 2.637731260400569155e+01 8.718180496802183654e-01
1.552063354442550462e+02 -3.987122814065637755e+01 1.361778803778199176e+01
1.574607812620964182e+02 -3.652453287312384589e+01 1.004133338094081651e+01
1.595883829405846370e+02 6.339129809010138672e+01 5.202493214893038953e+01
1.475731096480945439e+02 7.529460874326161957e+01 3.102882063380310029e+00
1.564265136578138424e+02 -3.821791366839658366e+01 1.209057531380597084e+01
1.109706454293438327e+02 5.962023024651340819e+01 5.087606347240299698e+01
1.675121078322439985e+02 -6.584398397147059256e+01 -9.977240856710064776e+00
1.055390374629429147e+02 6.562735495930036222e+01 4.722020169479105789e+01
1.306010748169434237e+02 9.397233059217424511e+01 -1.820440368489327199e+01
1.259731574518101809e+02 1.013250596459989907e+02 -4.986209291352937001e+00
1.731509090291134783e+02 -5.634575812265714134e+00 1.117837103121458853e+01
1.663286787559156323e+02 4.698172806108990329e+01 1.139008124600569971e+01
1.048363260629315761e+02 4.436859787131636068e+01 2.092778335734238482e+01
1.406905084646400041e+02 -6.727423247373410220e+01 -6.217961655199065518e+00
1.740512610141436198e+02 2.751531612673474569e-01 1.444891760013453919e+01
1.735450503683162253e+02 2.171114722883318304e+00 1.408593434740564376e+01
1.303617659220598171e+02 9.265330047984872408e+01 -1.664094429468040204e+01
1.810645216607246653e+02 -1.735045043353843042e+01 -6.273450009999746158e+01
1.702680361508990359e+02 -3.940512599699148577e+00 -4.028895279538112106e+01
1.786264762387644680e+02 3.629810418841463360e+01 2.859081178333205742e+01
1.193851463235555173e+02 4.069113997139272954e+01 3.738226527798612153e+01
1.999942022743050529e+02 -1.654098693867491576e+01 1.121411236184529514e+01
1.241392997193792951e+02 5.700737612576219249e+01 1.582856782330613754e+01
1.703160777234336933e+02 4.531846641556386146e+01 5.526345590634777238e+01
1.075458479398533314e+02 4.341849748833113409e+01 2.042198591801811602e+01
1.428462195240605865e+02 1.177963542301453792e+01 1.587541146234984879e+00
1.679644552433016997e+02 -5.501023317909941035e+00 -3.997974378394971495e+01
1.275238495544542872e+02 9.964806804293912990e+01 -2.786302979973779514e+00
8.953172894603341092e+01 1.617737051595897668e+01 5.007752646046778722e+01
1.792017796594300876e+02 4.058505171343619367e+01 3.269768510578413157e+01
1.754254812349423673e+02 2.859247282328490769e+01 4.181847481114206744e+01
1.392447379460741388e+02 6.232162892175625757e+01 1.601965124394584450e+01
1.267287134319147412e+02 6.320354192277302730e+01 4.514612840790938009e+01
1.493241603073819590e+02 -6.478200254575294537e+01 -1.745329405369042064e+01
1.602814301227163867e+02 -1.657221668623981348e+00 4.150885903612859806e+00
8.852566243558740666e+01 2.636068649666946939e+01 5.708900888259709916e+01
1.166434162737798204e+02 4.305878445039685687e+01 1.207231742546965592e+01
8.856237776691017416e+01 2.652265120597646941e+01 5.650448129854368062e+01
1.652778862367721899e+02 2.437215549814798976e+01 5.379557340698721646e+01
1.644999290428660288e+02 6.371723236429289727e+01 4.722138749762169851e+01
8.795791873947851514e+01 2.791950572508816109e+01 5.770219497310556278e+01
8.404056933721710720e+01 2.577778419281971978e+01 6.450709317313955182e+01
1.805748779742756938e+02 -1.257834507659115353e+01 8.655539006354679543e+00
8.534120426132672321e+01 2.750140582200468131e+01 6.288602157194530662e+01
1.287550364274154617e+02 9.846911799017595968e+01 -6.374950028133271829e+00
1.297546206378706302e+02 1.007763194228838870e+02 -7.869846910271650842e+00
1.276074735588454843e+02 1.000294918267478295e+02 -5.233820785498341621e+00
1.292412922547346454e+02 1.021608397496909930e+02 -5.879493662491137584e+00
1.269080062300405274e+02 1.012304744172827071e+02 -9.858411223581242666e-01
1.327980970236341989e+02 -6.826064382991660295e+01 -1.674611921397358572e+01
1.052513112800442769e+02 6.384508906189267918e+01 4.316758380159806308e+01
8.893243143865916522e+01 1.210274144832164644e+01 5.030656755583206774e+01
9.443647332239476100e+01 1.318221028376388659e+01 4.642199612949427490e+01
1.446774392155406872e+02 8.713926134816489366e+00 2.918993639212534674e+01
8.932703514440811432e+01 2.461603286981200611e+01 5.446149599335623037e+01
1.149040313242180389e+02 4.513413835638563398e+01 1.080324003717394987e+01
1.143716731605896655e+02 6.322626988351137811e+01 4.226217712824973916e+01
1.288580673150155746e+02 1.033708549288371188e+02 -4.275155336345333623e+00
1.793073965469579889e+02 3.360718694000328632e-01 -3.739057605703068532e+01
1.416678433647932422e+02 1.178035013728950631e+01 3.576497319592716195e+01
1.255363128203601377e+02 3.581636837883439739e+01 5.069651976145083694e+01
1.081941005436484318e+02 6.081246584591028892e+01 5.282959112505892563e+01
1.712475520122092973e+02 4.459250687573603500e+01 5.424377886260911907e+01
1.404409362955342431e+02 1.259576235595911164e+01 3.998841403323766741e+01
1.062463783934620096e+02 5.357609091627728048e+01 2.796327057293052576e+01
1.049401486658312592e+02 5.796738726094518768e+01 5.233448998309289379e+01
1.062727982029733056e+02 6.067195814540315268e+01 4.058296273514802266e+01
1.393270628610120241e+02 1.391013472346175739e+01 4.403866260325832371e+01
1.067379996776087978e+02 6.080100765300003474e+01 4.340798838000048931e+01
1.737958450273604001e+02 -3.097415717979285787e+01 -5.197010920198770378e+01
1.820275889221520345e+02 -1.743157792008286933e+01 -5.971044532462138932e+01
1.306402093236759470e+02 1.028152695012718709e+02 1.173712542615795940e+00
1.689174401585180760e+02 -6.170165653443994103e+01 -1.583421037401629228e+01
1.654863206925170687e+02 5.956956396209370297e+01 1.779737536889069105e+00
1.658314307768774256e+02 6.168392891058195460e+01 2.332120417887000485e+01
1.115964683983792014e+02 5.893887371414753318e+01 1.828966672094269796e+01
1.434738761657359021e+02 5.349143030240153962e+01 8.766681826978388159e+00
1.126142260348440800e+02 6.070755620967856458e+01 1.760775733093982964e+01
1.644799748748741877e+02 6.556562560741473078e+01 3.678853296634345682e+00
1.601206218691765173e+02 -6.578043288799679544e+01 -1.226799660221615795e+01
1.805100941153215786e+02 -3.518256567547480529e+01 -4.462131998597540417e+01
1.351691021279343374e+02 1.004459324871105252e+02 -1.252530607794954598e+01
1.208228906990402152e+02 6.879477046082359948e+01 2.705390669591214703e+01
1.297064161483652640e+02 1.768140091180083928e+01 5.870573339064293350e+01
1.377479575804638046e+02 -6.822953620731441049e+01 -1.533066712536869503e+01
1.343435455427955105e+02 -7.079007347775075232e+01 -7.061387584859395439e+00
1.815717390476187063e+02 -8.960339826854066825e-01 -3.570399785818589322e+01
1.259137854103294529e+02 4.861004646447605637e+01 5.124756325388863587e+01
1.651391422401677005e+02 6.337719008407663068e+01 2.660913276226107627e+01
1.118732225547999519e+02 6.057731606925803192e+01 1.964539774898783264e+01
1.500482779456293656e+02 -5.795511794660948368e+01 -4.349200089596101826e+00
1.268453943528522530e+02 1.023050026394252683e+02 1.777663513984963473e+00
1.357931585863791213e+02 6.103723955220284836e+01 1.691112252736802191e+01
1.555402886349423284e+02 4.334446184941073454e+01 6.237665474280072431e+01
1.885386726987869679e+02 -3.128047332742489317e+01 -4.772500753807783269e+01
1.170782222958545020e+02 4.226533196333129894e+01 3.626829688104433558e+01
1.152703684634771548e+02 4.332175009906050178e+01 1.088744916431528509e+01
1.108466049908071369e+02 4.243111746796508044e+01 1.717188581464913355e+01
1.092700169446474945e+02 4.491467987254375061e+01 2.494784673406763176e+01
1.910138733196388330e+02 -3.025060259011894459e+01 -4.827019148534822790e+01
1.159066711867900494e+02 5.588952731710020316e+01 1.355839376815491804e+01
1.187386912412547275e+02 8.174022153795849022e+01 3.175077613417242617e+01
1.091576689446432766e+02 4.626964554104714722e+01 2.434510683346142201e+01
1.115828535653819813e+02 5.839459942009815308e+01 2.096993067433200864e+01
1.156077909662213585e+02 2.025703496556270622e+01 6.037766561527607223e+01
1.698754221636050374e+02 6.238755109694690759e+01 3.823374935320616430e+01
1.656953551997030161e+02 -2.234607436809617198e+01 -5.811752467120129495e+01
1.077970380019404502e+02 5.381021415499226634e+01 2.961045676944726068e+01
1.762784935508774140e+02 1.169149853248874660e+00 -4.051697693504851117e+01
1.375789221731010912e+02 5.210570278194833094e+01 1.378817231132176957e+01
1.146566937706351865e+02 6.239886934064587365e+01 1.934042738241241111e+01
1.134481120436673649e+02 6.118935793193693939e+01 2.157024505545360071e+01
1.080224078733055819e+02 5.198388744505293602e+01 3.053238187935855308e+01
9.001739827691822882e+01 2.626196781651325551e+01 6.052791484776653874e+01
1.288759927967799115e+02 1.026176580954363260e+02 2.483270391111341624e+00
1.356261437791852700e+02 5.542738505430624230e+01 1.911113014779593300e+01
1.911273838408678785e+02 -3.191808559214923946e+01 -4.665126235844171276e+01
1.509013132254468701e+02 6.844385090885428724e+01 3.655914949822535220e+01
1.350368761167225671e+02 2.063049161104362028e+01 1.290448786449509200e+01
1.121027335622289769e+02 2.406791075447280548e+01 4.985621596266459932e+01
9.318308829847561015e+01 2.803859616398308674e+01 5.497700256003727759e+01
1.390493936028550195e+02 5.507734282702402595e+01 5.839228941832890030e+01
1.445641429290723750e+02 -7.488926847174485601e+01 -2.740647439106154160e+00
1.826486163926988411e+02 -1.337851186735102615e+01 9.621328039533345589e+00
1.357131955769716853e+02 -2.338716632438236331e+01 1.968108492249723795e+01
1.002602083630564209e+02 6.370733216257126230e+01 5.233419911068666863e+01
1.122266020590834756e+02 4.045562238612523487e+01 1.773382979911006174e+01
9.034624906629541385e+01 2.083211388580667744e+01 6.476629021463574531e+01
1.810850711108745372e+02 -1.980882113269299083e+01 -6.403255989941315818e+01
1.761881677560290882e+02 -2.708939147674593073e+01 -5.579832785969479403e+01
1.786975240491073293e+02 -2.360460985394728795e+01 -5.963299019649137733e+01
1.810557761341548542e+02 -1.832473142811944911e+01 -6.551001601381685191e+01
1.445341143333159835e+02 -7.541977025845230287e+01 -4.530740703133732339e+00
1.459149807728288977e+02 -7.435387964185768794e+01 -6.018423162986476171e+00
1.664035442245546506e+02 3.054531487974978887e+01 5.635866373745255942e+01
1.152511385015532994e+02 4.074849368623385004e+01 1.691195649105477372e+01
1.019902501634419991e+02 6.343908505084678495e+01 4.845696961458566676e+01
9.692134137388616466e+01 1.263372634068063505e+01 4.634245743248450111e+01
1.152476530466457518e+02 7.965095736264139248e+01 2.864055082587514534e+01
1.150571521916787390e+02 4.077614312699387966e+01 1.463814017524416400e+01
2.011767772562174628e+02 -2.208292434473165144e+01 1.052851433008879667e+01
1.224930442883416930e+02 5.700727194552528942e+01 1.492713789991275775e+01
1.302541344638733563e+02 6.373614189988987278e+01 2.178047094053112431e+01
9.338444504821366365e+01 2.210360047146068752e+01 6.568255419400496464e+01
1.351571002910317247e+02 -2.125708047132879841e+01 1.246180278126962904e+01
1.638652255567418194e+02 6.230920620450397251e+01 5.019440972849806837e-01
1.038078784381142725e+02 6.298770597924328740e+01 4.465512886914628154e+01
1.035986587433255579e+02 6.455509725848479263e+01 4.674904887600797565e+01
9.487538053705125662e+01 2.807154311250036116e+01 5.302203998233282078e+01
1.825735092003789646e+02 -7.865064813423881418e+00 1.165198921294894063e+01
1.804112647163150314e+02 -1.673356753821461496e+01 -6.080665163358865755e+01
1.056541192971496343e+02 6.218170253262969993e+01 4.155776262203466587e+01
1.404856549688364282e+02 -6.622576569338380637e+01 -1.100584797660031633e+01
1.526670046670541012e+02 -5.924481732488854391e+01 -4.536220589693362726e-01
1.656851584335199448e+02 -6.845720007751018521e+00 2.036973474637469650e+01
9.481989216061427328e+01 2.855244406487404873e+01 5.365257223344135440e+01
1.839045503016489249e+02 -5.605625679059770050e+00 9.991152776807197711e+00
1.254494584299771986e+02 8.009287199544536406e+01 2.926669257238435762e+01
1.821303971461447873e+02 6.622767171200916181e-03 -3.640528858144707414e+01
1.179212850062014724e+02 4.669277045067522636e+01 1.162881597157523217e+01
1.135766892860878272e+02 4.148599344670704170e+01 2.077062845217896125e+01
1.112584625174851567e+02 4.445542982822273359e+01 2.424560689813158376e+01
1.187688511216698117e+02 5.539266788597603863e+01 1.453480790536725920e+01
1.113795303183903656e+02 4.383944767076242499e+01 2.653814542090971429e+01
1.099119296178035228e+02 4.613818528879306058e+01 2.879640918666757443e+01
1.438441436762166745e+02 7.442431365267805177e+01 -2.446988556043686813e+00
9.713279547578271433e+01 2.744181794703327171e+01 5.284754765925173814e+01
9.677131380680398820e+01 2.849248742125367428e+01 5.431504634850159619e+01
1.174166091615479246e+02 6.261124433558312319e+01 2.025389925791895251e+01
9.398931911268897466e+01 2.790751780622399636e+01 5.819960727813077028e+01
1.330229206683844154e+02 -7.289394774009524269e+01 -1.050386550115173634e+01
9.275525505568103313e+01 2.333615349694492025e+01 6.612763754234755709e+01
